HN-975
   1.00000	   0.00000
   0.99614	   0.00076
   0.98964	   0.00217
   0.98234	   0.00384
   0.97440	   0.00568
   0.96609	   0.00758
   0.95760	   0.00948
   0.94900	   0.01135
   0.94032	   0.01318
   0.93155	   0.01499
   0.92273	   0.01678
   0.91388	   0.01855
   0.90500	   0.02031
   0.89611	   0.02204
   0.88720	   0.02377
   0.87829	   0.02547
   0.86937	   0.02717
   0.86046	   0.02884
   0.85154	   0.03050
   0.84261	   0.03213
   0.83369	   0.03376
   0.82476	   0.03536
   0.81583	   0.03695
   0.80689	   0.03851
   0.79795	   0.04007
   0.78901	   0.04160
   0.78007	   0.04311
   0.77113	   0.04461
   0.76219	   0.04609
   0.75324	   0.04754
   0.74429	   0.04898
   0.73534	   0.05040
   0.72639	   0.05181
   0.71744	   0.05319
   0.70849	   0.05454
   0.69954	   0.05588
   0.69058	   0.05720
   0.68163	   0.05849
   0.67266	   0.05976
   0.66370	   0.06101
   0.65474	   0.06224
   0.64578	   0.06345
   0.63682	   0.06463
   0.62786	   0.06579
   0.61890	   0.06692
   0.60994	   0.06803
   0.60098	   0.06911
   0.59202	   0.07016
   0.58305	   0.07119
   0.57409	   0.07219
   0.56514	   0.07316
   0.55618	   0.07410
   0.54724	   0.07501
   0.53829	   0.07588
   0.52935	   0.07673
   0.52041	   0.07753
   0.51146	   0.07831
   0.50252	   0.07904
   0.49357	   0.07975
   0.48463	   0.08041
   0.47569	   0.08104
   0.46676	   0.08163
   0.45783	   0.08218
   0.44890	   0.08269
   0.43997	   0.08316
   0.43104	   0.08358
   0.42211	   0.08397
   0.41319	   0.08431
   0.40428	   0.08461
   0.39536	   0.08486
   0.38645	   0.08507
   0.37754	   0.08523
   0.36864	   0.08534
   0.35975	   0.08540
   0.35087	   0.08542
   0.34200	   0.08538
   0.33313	   0.08528
   0.32426	   0.08514
   0.31539	   0.08494
   0.30653	   0.08468
   0.29767	   0.08437
   0.28883	   0.08401
   0.28000	   0.08359
   0.27118	   0.08311
   0.26237	   0.08257
   0.25356	   0.08197
   0.24477	   0.08131
   0.23600	   0.08058
   0.22724	   0.07980
   0.21851	   0.07894
   0.20979	   0.07802
   0.20111	   0.07702
   0.19245	   0.07596
   0.18382	   0.07481
   0.17523	   0.07359
   0.16666	   0.07228
   0.15813	   0.07089
   0.14965	   0.06941
   0.14122	   0.06784
   0.13284	   0.06617
   0.12453	   0.06441
   0.11629	   0.06254
   0.10813	   0.06056
   0.10005	   0.05847
   0.09207	   0.05626
   0.08422	   0.05393
   0.07651	   0.05147
   0.06897	   0.04889
   0.06164	   0.04619
   0.05455	   0.04337
   0.04778	   0.04044
   0.04139	   0.03745
   0.03547	   0.03443
   0.03008	   0.03142
   0.02527	   0.02848
   0.02108	   0.02568
   0.01750	   0.02307
   0.01444	   0.02065
   0.01185	   0.01840
   0.00967	   0.01632
   0.00784	   0.01443
   0.00632	   0.01270
   0.00505	   0.01109
   0.00398	   0.00958
   0.00307	   0.00814
   0.00229	   0.00676
   0.00163	   0.00545
   0.00107	   0.00422
   0.00062	   0.00309
   0.00028	   0.00204
   0.00007	   0.00105
  -0.00000	   0.00009
   0.00008	  -0.00087
   0.00031	  -0.00185
   0.00069	  -0.00287
   0.00121	  -0.00394
   0.00188	  -0.00504
   0.00270	  -0.00615
   0.00366	  -0.00728
   0.00479	  -0.00842
   0.00609	  -0.00958
   0.00760	  -0.01076
   0.00938	  -0.01199
   0.01146	  -0.01324
   0.01391	  -0.01455
   0.01678	  -0.01594
   0.02015	  -0.01742
   0.02408	  -0.01900
   0.02865	  -0.02064
   0.03389	  -0.02232
   0.03982	  -0.02399
   0.04637	  -0.02561
   0.05346	  -0.02717
   0.06096	  -0.02863
   0.06877	  -0.02998
   0.07681	  -0.03122
   0.08502	  -0.03234
   0.09337	  -0.03335
   0.10183	  -0.03426
   0.11037	  -0.03508
   0.11898	  -0.03581
   0.12764	  -0.03645
   0.13636	  -0.03703
   0.14512	  -0.03753
   0.15391	  -0.03797
   0.16273	  -0.03835
   0.17158	  -0.03867
   0.18045	  -0.03894
   0.18935	  -0.03916
   0.19826	  -0.03934
   0.20719	  -0.03947
   0.21613	  -0.03956
   0.22508	  -0.03960
   0.23404	  -0.03962
   0.24302	  -0.03959
   0.25201	  -0.03953
   0.26101	  -0.03944
   0.27002	  -0.03932
   0.27903	  -0.03917
   0.28803	  -0.03899
   0.29704	  -0.03878
   0.30606	  -0.03855
   0.31508	  -0.03828
   0.32410	  -0.03799
   0.33313	  -0.03768
   0.34216	  -0.03734
   0.35119	  -0.03698
   0.36023	  -0.03659
   0.36927	  -0.03618
   0.37831	  -0.03575
   0.38736	  -0.03530
   0.39641	  -0.03483
   0.40547	  -0.03434
   0.41453	  -0.03383
   0.42359	  -0.03331
   0.43266	  -0.03277
   0.44172	  -0.03221
   0.45079	  -0.03164
   0.45986	  -0.03105
   0.46894	  -0.03045
   0.47801	  -0.02983
   0.48710	  -0.02920
   0.49618	  -0.02856
   0.50527	  -0.02791
   0.51436	  -0.02725
   0.52345	  -0.02657
   0.53254	  -0.02589
   0.54164	  -0.02520
   0.55074	  -0.02450
   0.55984	  -0.02379
   0.56894	  -0.02308
   0.57804	  -0.02235
   0.58715	  -0.02162
   0.59626	  -0.02089
   0.60538	  -0.02015
   0.61450	  -0.01940
   0.62363	  -0.01866
   0.63275	  -0.01791
   0.64188	  -0.01716
   0.65101	  -0.01641
   0.66013	  -0.01567
   0.66925	  -0.01493
   0.67836	  -0.01419
   0.68748	  -0.01345
   0.69659	  -0.01273
   0.70570	  -0.01200
   0.71481	  -0.01129
   0.72391	  -0.01058
   0.73301	  -0.00988
   0.74210	  -0.00919
   0.75119	  -0.00850
   0.76028	  -0.00783
   0.76936	  -0.00717
   0.77843	  -0.00652
   0.78750	  -0.00589
   0.79656	  -0.00527
   0.80562	  -0.00467
   0.81468	  -0.00409
   0.82373	  -0.00352
   0.83278	  -0.00297
   0.84182	  -0.00244
   0.85086	  -0.00194
   0.85987	  -0.00145
   0.86888	  -0.00100
   0.87788	  -0.00057
   0.88687	  -0.00017
   0.89584	   0.00019
   0.90479	   0.00052
   0.91372	   0.00081
   0.92262	   0.00105
   0.93148	   0.00125
   0.94029	   0.00139
   0.94902	   0.00147
   0.95766	   0.00148
   0.96614	   0.00141
   0.97437	   0.00127
   0.98222	   0.00103
   0.98951	   0.00070
   0.99608	   0.00030
   1.00000	   0.00000
