N-14
   1.00000	   0.00000
   0.99633	   0.00069
   0.99051	   0.00175
   0.98428	   0.00287
   0.97759	   0.00405
   0.97039	   0.00528
   0.96265	   0.00657
   0.95438	   0.00791
   0.94561	   0.00928
   0.93644	   0.01067
   0.92700	   0.01205
   0.91742	   0.01341
   0.90780	   0.01474
   0.89819	   0.01604
   0.88860	   0.01733
   0.87900	   0.01859
   0.86939	   0.01984
   0.85976	   0.02109
   0.85009	   0.02232
   0.84038	   0.02355
   0.83064	   0.02477
   0.82087	   0.02600
   0.81106	   0.02722
   0.80124	   0.02845
   0.79142	   0.02967
   0.78160	   0.03089
   0.77181	   0.03210
   0.76205	   0.03330
   0.75232	   0.03448
   0.74264	   0.03564
   0.73300	   0.03676
   0.72339	   0.03786
   0.71382	   0.03892
   0.70427	   0.03995
   0.69473	   0.04094
   0.68521	   0.04189
   0.67568	   0.04281
   0.66614	   0.04369
   0.65658	   0.04454
   0.64700	   0.04536
   0.63740	   0.04616
   0.62777	   0.04693
   0.61812	   0.04767
   0.60845	   0.04839
   0.59875	   0.04909
   0.58905	   0.04977
   0.57934	   0.05042
   0.56963	   0.05105
   0.55992	   0.05166
   0.55021	   0.05224
   0.54052	   0.05279
   0.53083	   0.05331
   0.52116	   0.05381
   0.51149	   0.05428
   0.50184	   0.05472
   0.49220	   0.05513
   0.48256	   0.05551
   0.47293	   0.05586
   0.46330	   0.05618
   0.45367	   0.05647
   0.44405	   0.05674
   0.43441	   0.05697
   0.42477	   0.05718
   0.41511	   0.05737
   0.40545	   0.05752
   0.39576	   0.05765
   0.38605	   0.05776
   0.37631	   0.05784
   0.36655	   0.05790
   0.35676	   0.05794
   0.34696	   0.05796
   0.33713	   0.05795
   0.32729	   0.05793
   0.31745	   0.05790
   0.30763	   0.05785
   0.29782	   0.05778
   0.28805	   0.05771
   0.27833	   0.05761
   0.26867	   0.05748
   0.25908	   0.05731
   0.24956	   0.05711
   0.24012	   0.05685
   0.23075	   0.05653
   0.22145	   0.05616
   0.21223	   0.05571
   0.20307	   0.05519
   0.19396	   0.05459
   0.18491	   0.05392
   0.17588	   0.05316
   0.16686	   0.05234
   0.15781	   0.05143
   0.14869	   0.05046
   0.13946	   0.04939
   0.13008	   0.04824
   0.12065	   0.04701
   0.11132	   0.04570
   0.10232	   0.04436
   0.09386	   0.04302
   0.08600	   0.04165
   0.07862	   0.04020
   0.07151	   0.03857
   0.06443	   0.03674
   0.05736	   0.03476
   0.05056	   0.03277
   0.04439	   0.03092
   0.03902	   0.02923
   0.03436	   0.02766
   0.03028	   0.02616
   0.02666	   0.02471
   0.02341	   0.02328
   0.02045	   0.02185
   0.01777	   0.02039
   0.01536	   0.01893
   0.01320	   0.01749
   0.01127	   0.01609
   0.00957	   0.01474
   0.00807	   0.01345
   0.00675	   0.01222
   0.00560	   0.01105
   0.00458	   0.00991
   0.00369	   0.00882
   0.00291	   0.00775
   0.00223	   0.00672
   0.00165	   0.00570
   0.00116	   0.00471
   0.00076	   0.00373
   0.00044	   0.00276
   0.00021	   0.00180
   0.00006	   0.00084
  -0.00000	  -0.00011
   0.00002	  -0.00106
   0.00014	  -0.00202
   0.00033	  -0.00299
   0.00061	  -0.00396
   0.00096	  -0.00495
   0.00140	  -0.00595
   0.00193	  -0.00697
   0.00255	  -0.00802
   0.00326	  -0.00909
   0.00408	  -0.01018
   0.00501	  -0.01131
   0.00606	  -0.01248
   0.00726	  -0.01368
   0.00862	  -0.01493
   0.01016	  -0.01623
   0.01190	  -0.01757
   0.01387	  -0.01893
   0.01609	  -0.02031
   0.01860	  -0.02167
   0.02141	  -0.02304
   0.02456	  -0.02442
   0.02809	  -0.02585
   0.03207	  -0.02738
   0.03658	  -0.02901
   0.04169	  -0.03075
   0.04740	  -0.03259
   0.05358	  -0.03449
   0.05999	  -0.03637
   0.06646	  -0.03808
   0.07293	  -0.03958
   0.07955	  -0.04083
   0.08652	  -0.04189
   0.09408	  -0.04287
   0.10236	  -0.04390
   0.11125	  -0.04505
   0.12046	  -0.04628
   0.12969	  -0.04751
   0.13876	  -0.04867
   0.14761	  -0.04973
   0.15633	  -0.05067
   0.16502	  -0.05150
   0.17377	  -0.05224
   0.18266	  -0.05291
   0.19173	  -0.05351
   0.20098	  -0.05406
   0.21042	  -0.05455
   0.22000	  -0.05500
   0.22968	  -0.05540
   0.23944	  -0.05575
   0.24923	  -0.05605
   0.25904	  -0.05631
   0.26884	  -0.05653
   0.27862	  -0.05671
   0.28837	  -0.05686
   0.29809	  -0.05698
   0.30778	  -0.05707
   0.31746	  -0.05715
   0.32713	  -0.05719
   0.33679	  -0.05722
   0.34645	  -0.05722
   0.35612	  -0.05720
   0.36580	  -0.05715
   0.37548	  -0.05708
   0.38517	  -0.05699
   0.39487	  -0.05687
   0.40458	  -0.05673
   0.41429	  -0.05656
   0.42399	  -0.05637
   0.43370	  -0.05616
   0.44340	  -0.05592
   0.45310	  -0.05565
   0.46279	  -0.05536
   0.47248	  -0.05504
   0.48216	  -0.05470
   0.49184	  -0.05433
   0.50151	  -0.05394
   0.51118	  -0.05351
   0.52085	  -0.05306
   0.53052	  -0.05259
   0.54020	  -0.05208
   0.54987	  -0.05155
   0.55955	  -0.05100
   0.56923	  -0.05042
   0.57891	  -0.04981
   0.58859	  -0.04918
   0.59827	  -0.04852
   0.60795	  -0.04784
   0.61761	  -0.04713
   0.62727	  -0.04640
   0.63692	  -0.04564
   0.64656	  -0.04486
   0.65618	  -0.04405
   0.66580	  -0.04321
   0.67541	  -0.04235
   0.68502	  -0.04145
   0.69463	  -0.04053
   0.70423	  -0.03958
   0.71385	  -0.03859
   0.72347	  -0.03758
   0.73310	  -0.03654
   0.74276	  -0.03547
   0.75242	  -0.03438
   0.76210	  -0.03326
   0.77180	  -0.03212
   0.78150	  -0.03096
   0.79121	  -0.02978
   0.80093	  -0.02858
   0.81064	  -0.02737
   0.82034	  -0.02615
   0.83003	  -0.02491
   0.83971	  -0.02366
   0.84937	  -0.02240
   0.85902	  -0.02113
   0.86866	  -0.01985
   0.87830	  -0.01856
   0.88794	  -0.01725
   0.89760	  -0.01593
   0.90728	  -0.01459
   0.91698	  -0.01324
   0.92664	  -0.01187
   0.93616	  -0.01048
   0.94540	  -0.00910
   0.95423	  -0.00774
   0.96255	  -0.00642
   0.97032	  -0.00515
   0.97755	  -0.00394
   0.98426	  -0.00279
   0.99050	  -0.00170
   0.99633	  -0.00066
   1.00000	   0.00000
