GOE 178
   1.00000	   0.00300
   0.99668	   0.00350
   0.99139	   0.00431
   0.98569	   0.00520
   0.97951	   0.00619
   0.97280	   0.00729
   0.96551	   0.00852
   0.95761	   0.00989
   0.94915	   0.01140
   0.94026	   0.01304
   0.93114	   0.01474
   0.92202	   0.01645
   0.91291	   0.01815
   0.90394	   0.01979
   0.89511	   0.02136
   0.88637	   0.02286
   0.87768	   0.02430
   0.86900	   0.02570
   0.86031	   0.02706
   0.85158	   0.02840
   0.84280	   0.02973
   0.83395	   0.03104
   0.82502	   0.03235
   0.81601	   0.03367
   0.80692	   0.03499
   0.79777	   0.03633
   0.78856	   0.03768
   0.77936	   0.03904
   0.77016	   0.04039
   0.76097	   0.04175
   0.75177	   0.04310
   0.74256	   0.04445
   0.73336	   0.04579
   0.72419	   0.04710
   0.71504	   0.04840
   0.70592	   0.04968
   0.69682	   0.05094
   0.68773	   0.05216
   0.67864	   0.05337
   0.66955	   0.05456
   0.66046	   0.05572
   0.65135	   0.05687
   0.64224	   0.05800
   0.63311	   0.05911
   0.62397	   0.06021
   0.61481	   0.06129
   0.60565	   0.06235
   0.59647	   0.06340
   0.58730	   0.06444
   0.57812	   0.06546
   0.56894	   0.06646
   0.55977	   0.06745
   0.55060	   0.06843
   0.54143	   0.06938
   0.53227	   0.07032
   0.52310	   0.07125
   0.51394	   0.07215
   0.50477	   0.07304
   0.49559	   0.07392
   0.48640	   0.07478
   0.47719	   0.07562
   0.46797	   0.07645
   0.45872	   0.07726
   0.44946	   0.07805
   0.44019	   0.07883
   0.43092	   0.07959
   0.42164	   0.08033
   0.41239	   0.08106
   0.40316	   0.08176
   0.39397	   0.08245
   0.38484	   0.08310
   0.37577	   0.08372
   0.36677	   0.08430
   0.35785	   0.08482
   0.34899	   0.08529
   0.34019	   0.08569
   0.33145	   0.08602
   0.32274	   0.08627
   0.31407	   0.08643
   0.30540	   0.08650
   0.29672	   0.08648
   0.28801	   0.08635
   0.27925	   0.08612
   0.27042	   0.08579
   0.26152	   0.08536
   0.25256	   0.08483
   0.24354	   0.08420
   0.23447	   0.08349
   0.22539	   0.08268
   0.21633	   0.08180
   0.20733	   0.08084
   0.19845	   0.07982
   0.18973	   0.07874
   0.18120	   0.07760
   0.17285	   0.07636
   0.16467	   0.07503
   0.15659	   0.07357
   0.14858	   0.07195
   0.14054	   0.07015
   0.13243	   0.06816
   0.12422	   0.06596
   0.11594	   0.06357
   0.10768	   0.06102
   0.09960	   0.05837
   0.09184	   0.05567
   0.08445	   0.05293
   0.07729	   0.05008
   0.07007	   0.04697
   0.06245	   0.04350
   0.05452	   0.03982
   0.04714	   0.03646
   0.04098	   0.03368
   0.03580	   0.03126
   0.03124	   0.02895
   0.02700	   0.02659
   0.02280	   0.02393
   0.01826	   0.02067
   0.01403	   0.01740
   0.01086	   0.01489
   0.00852	   0.01298
   0.00671	   0.01141
   0.00526	   0.01006
   0.00406	   0.00885
   0.00308	   0.00774
   0.00226	   0.00671
   0.00158	   0.00574
   0.00103	   0.00481
   0.00060	   0.00392
   0.00027	   0.00306
   0.00006	   0.00222
  -0.00006	   0.00140
  -0.00006	   0.00058
   0.00004	  -0.00022
   0.00026	  -0.00103
   0.00058	  -0.00184
   0.00102	  -0.00265
   0.00157	  -0.00346
   0.00223	  -0.00429
   0.00301	  -0.00513
   0.00393	  -0.00598
   0.00500	  -0.00684
   0.00625	  -0.00772
   0.00770	  -0.00862
   0.00940	  -0.00952
   0.01141	  -0.01041
   0.01380	  -0.01122
   0.01667	  -0.01188
   0.02016	  -0.01233
   0.02441	  -0.01260
   0.02943	  -0.01293
   0.03515	  -0.01339
   0.04128	  -0.01386
   0.04756	  -0.01419
   0.05394	  -0.01424
   0.06066	  -0.01399
   0.06802	  -0.01347
   0.07622	  -0.01278
   0.08514	  -0.01207
   0.09428	  -0.01140
   0.10334	  -0.01078
   0.11230	  -0.01019
   0.12122	  -0.00963
   0.13014	  -0.00906
   0.13911	  -0.00849
   0.14811	  -0.00788
   0.15716	  -0.00723
   0.16623	  -0.00655
   0.17530	  -0.00586
   0.18437	  -0.00516
   0.19343	  -0.00448
   0.20249	  -0.00382
   0.21155	  -0.00321
   0.22062	  -0.00263
   0.22970	  -0.00209
   0.23882	  -0.00157
   0.24795	  -0.00107
   0.25712	  -0.00059
   0.26631	  -0.00013
   0.27553	   0.00033
   0.28478	   0.00077
   0.29405	   0.00122
   0.30334	   0.00166
   0.31263	   0.00211
   0.32193	   0.00256
   0.33123	   0.00300
   0.34051	   0.00344
   0.34979	   0.00388
   0.35905	   0.00430
   0.36829	   0.00471
   0.37752	   0.00511
   0.38674	   0.00549
   0.39594	   0.00585
   0.40513	   0.00619
   0.41431	   0.00651
   0.42348	   0.00680
   0.43265	   0.00708
   0.44182	   0.00734
   0.45100	   0.00757
   0.46017	   0.00779
   0.46935	   0.00798
   0.47854	   0.00816
   0.48773	   0.00832
   0.49693	   0.00846
   0.50615	   0.00858
   0.51537	   0.00868
   0.52460	   0.00877
   0.53385	   0.00884
   0.54311	   0.00889
   0.55237	   0.00894
   0.56165	   0.00897
   0.57093	   0.00899
   0.58022	   0.00900
   0.58951	   0.00900
   0.59880	   0.00900
   0.60808	   0.00899
   0.61736	   0.00898
   0.62664	   0.00896
   0.63590	   0.00893
   0.64515	   0.00889
   0.65440	   0.00885
   0.66364	   0.00880
   0.67287	   0.00874
   0.68211	   0.00867
   0.69135	   0.00859
   0.70060	   0.00849
   0.70986	   0.00839
   0.71915	   0.00828
   0.72846	   0.00816
   0.73776	   0.00802
   0.74703	   0.00789
   0.75629	   0.00774
   0.76553	   0.00759
   0.77477	   0.00744
   0.78402	   0.00728
   0.79329	   0.00712
   0.80259	   0.00695
   0.81185	   0.00679
   0.82104	   0.00662
   0.83014	   0.00644
   0.83917	   0.00626
   0.84812	   0.00606
   0.85703	   0.00584
   0.86590	   0.00561
   0.87477	   0.00536
   0.88366	   0.00508
   0.89261	   0.00478
   0.90168	   0.00443
   0.91091	   0.00405
   0.92010	   0.00365
   0.92917	   0.00323
   0.93825	   0.00281
   0.94745	   0.00237
   0.95633	   0.00195
   0.96460	   0.00157
   0.97218	   0.00123
   0.97911	   0.00092
   0.98545	   0.00063
   0.99127	   0.00038
   0.99664	   0.00014
   1.00000	   0.00000
